238	1044	qui	M
239	245	m'	M
240	362	a	M
241	950	por	M
242	645	une	M
243	1146	lettre	H
244	219	de	H
245	569	vous	H
246	219	de	H
247	1017	re	M
248	74	com	H
249	737	man	M
250	797	null?	?
251	838	dation	?
252	55	s'est?	?
253	257	?	?
254	101	informe?	?
255	219	de	H
256	975	puis	H
257	831	An	H
258	684	ver	H
259	797	s	?
260	999	jusqu'	M
261	257	ici	H
262	593	et	H
263	468	dans	H
264	380	les	H
265	93	differentes	M
266	8874	routes ?	?
267	527	?	?
268	289	?	?
269	572	qu'il	H
270	202	a	M
271	849	fait	H
272	835	en	H
273	294	Hollan	M
274	276	d	M
275	645	un	M
276	438	officier	M
277	457	Suisse	M
278	439	au	M
279	661	service	M
280	885	des	M
281	419	Etats Generaux	M
282	695208	nom+me (DECODE merged 695 208)	M
283	986	Fi	H
284	50	che	H
285	992	r	H
286	1016	cet	H
287	138	officier	M
288	838	est	H
289	851	parti	M
290	1088	il	H
291	996	y	H
292	202	a	H
293	483	quelques	H
294	253	jours	M
295	966	pour	H
296	306	Pa	H
297	1099	ris	H
298	37	ac	M
299	949	com	M
300	853	pagne	M
301	912	?	?
302	276	d'	M
303	605	un	M
304	86	Francois	M
305	54	arri	H
306	579	vant	M
307	464	?	?
308	276	d'	M
309	414	Angleterre	H
310	1044	qui	M
311	745	doit	H
312	631	avoir	H
313	679	em	M
314	1022	prunte	M
315	80	beaucoup	M
316	276	d'	M
317	624	argent	M
318	362	a	M
319	716	Ams	M
320	797	null?	?
321	1057	ter	M
322	481	dam	M
323	245	?	?
324	219	de	H
325	583	la	H
326	306	par	H
327	757	t	H
328	219	de	H
329	582	l'	H
330	414	Angleterre	H
331	966	pour	H
332	847	faire	H
333	362	a	H
334	306	Pa	H
335	1099	ris	H
336	593	et	H
337	768	dans	H
338	878	le	H
339	587	Royaume	M
340	878	le	H
341	167	me	H
342	1087	tier	H
343	219	de	H
344	1084	es	M
345	460	pi	H
346	938	on	H
347	828	Ce	H
348	68	Fran	M
349	797	null?	?
350	49	cois?	?
351	954	pe	M
352	582	l	H
353	878	le	H
354	208	Me	M
355	527	u	M
356	907	nier	M
357	1179	er	H
358	888	mais	H
359	1088	il	H
360	362	a	M
361	858	tra	M
362	521	du	H
363	898	it	M
364	1068	son	H
365	695	nom	H
366	835	en	H
367	414	Anglois	H
368	593	et	H
369	745	doit	H
370	950	por	M
371	992	ter?	?
372	829	celui	M
373	219	de	H
374	416	Mu	M
375	582	l	H
376	1145	ler	H
377	942	ou	H
378	219	de	H
379	725	Mi	H
380	582	l	H
381	1145	ler	H
382	1088	il	H
383	996	y	H
384	202	a	H
385	504	aparence	M
386	31	que	H
387	986	Fi	H
388	50	che	H
389	992	r	H
390	622	cher	M
391	955	ra?	M
392	362	a	H
393	1046	voir	H
394	196	Mr	H
395	45	Bu	H
396	992	r	H
397	900	din	H
398	2580	, (DECODE 2580)	?
399	396	par	M
400	878	le	H
401	979	quel	H
402	938	on	H
403	966	pour	H
404	1134	roit	H
405	1018	de	H
406	941	cou	M
407	527	v	M
408	574	rir	M
409	1096	?	?
410	583	la	H
411	67	verite	M
412	219	de	H
413	828	ce	H
414	31	que	H
415	865	j'ai	H
416	582	eu?	?
417	875	honneur	H
418	219	de	H
419	569	vous	H
420	897	marque	M
421	992	r	M
422	13	.	H
